subscription_id,user_id,plan_type,monthly_price_usd,billing_cycle,start_date,end_date,status,auto_renew,cancellation_reason,is_free_trial
S0000278,U000224,Standard,15.49,Monthly,2024-08-10,2025-05-14,Cancelled,True,Low usage,True
S0000279,U000225,Premium,22.99,Monthly,2026-02-07,2026-04-02,Cancelled,True,Price too high,False
S0000280,U000226,Basic,6.99,Monthly,2025-11-17,2026-06-30,Cancelled,True,Price too high,False
S0000281,U000227,Standard,15.49,Monthly,2026-01-16,2026-06-30,Active,True,,False
S0000282,U000228,Basic,6.99,Monthly,2026-03-20,2026-06-30,Active,False,,True
S0000283,U000229,Standard,15.49,Annual,2026-01-21,2026-05-09,Cancelled,True,Not enough content,True
S0000284,U000230,Premium,22.99,Monthly,2025-11-26,2026-06-30,Cancelled,True,Price too high,True
S0000285,U000231,Standard,15.49,Monthly,2025-07-26,2025-09-20,Cancelled,True,Price too high,True
S0000286,U000231,Standard,15.49,Monthly,2025-10-05,2025-12-06,Cancelled,True,Not enough content,False
S0000287,U000231,Basic,6.99,Monthly,2026-01-17,2026-05-31,Cancelled,True,Price too high,False
S0000288,U000232,Premium,22.99,Monthly,2025-12-27,2026-06-30,Active,True,,True
S0000289,U000233,Standard,15.49,Monthly,2025-11-27,2026-05-01,Cancelled,True,Low usage,False
S0000290,U000234,Mobile,3.99,Monthly,2025-10-30,2025-12-16,Cancelled,True,Price too high,True
S0000291,U000234,Basic,6.99,Monthly,2026-02-11,2026-06-30,Cancelled,True,Other,False
S0000292,U000235,Standard,15.49,Monthly,2025-01-10,2026-06-30,Cancelled,True,Price too high,False
S0000293,U000236,Standard,15.49,Monthly,2022-10-19,2024-12-30,Cancelled,True,Price too high,False
S0000294,U000237,Premium,22.99,Monthly,2024-10-04,2025-07-16,Cancelled,True,Low usage,True
S0000295,U000237,Standard,15.49,Annual,2025-07-30,2025-10-10,Cancelled,True,Temporary pause,False
S0000296,U000238,Standard,15.49,Annual,2023-12-24,2024-02-21,Cancelled,True,Technical issues,True
S0000297,U000239,Premium,22.99,Monthly,2026-05-23,2026-06-30,Active,True,,False
S0000298,U000240,Premium,22.99,Monthly,2022-03-28,2022-11-23,Cancelled,False,Found alternative,False
S0000299,U000240,Mobile,3.99,Monthly,2023-01-16,2023-07-04,Cancelled,True,Other,False
S0000300,U000241,Standard,15.49,Monthly,2025-12-14,2026-05-15,Cancelled,True,Technical issues,False
S0000301,U000242,Standard,15.49,Annual,2025-04-27,2025-12-08,Cancelled,True,Low usage,True
S0000302,U000243,Standard,15.49,Monthly,2026-03-07,2026-06-30,Cancelled,False,Not enough content,False
S0000303,U000244,Premium,22.99,Monthly,2023-06-06,2023-11-18,Cancelled,True,Price too high,False
S0000304,U000245,Standard,15.49,Monthly,2026-05-07,2026-06-08,Cancelled,True,Found alternative,False
S0000305,U000246,Standard,15.49,Monthly,2024-06-11,2025-03-04,Cancelled,True,Low usage,False
S0000306,U000247,Premium,22.99,Monthly,2026-05-30,2026-06-30,Active,True,,True
S0000307,U000248,Standard,15.49,Monthly,2026-03-01,2026-04-17,Cancelled,False,Price too high,False
S0000308,U000249,Standard,15.49,Monthly,2024-06-25,2024-09-09,Cancelled,True,Price too high,True
S0000309,U000250,Premium,22.99,Annual,2024-04-14,2024-07-31,Cancelled,True,Found alternative,False
S0000310,U000251,Standard,15.49,Monthly,2025-12-17,2026-06-30,Cancelled,True,Technical issues,False
S0000311,U000252,Basic,6.99,Monthly,2024-12-17,2025-03-22,Cancelled,True,Low usage,False
S0000312,U000252,Standard,15.49,Monthly,2025-04-06,2025-12-17,Cancelled,True,Not enough content,False
S0000313,U000253,Standard,15.49,Monthly,2026-06-01,2026-06-30,Active,True,,False
S0000314,U000254,Mobile,3.99,Monthly,2025-04-24,2025-11-15,Cancelled,False,Price too high,True
S0000315,U000255,Mobile,3.99,Monthly,2024-11-10,2025-04-06,Cancelled,True,Not enough content,True
S0000316,U000256,Standard,15.49,Monthly,2025-05-03,2025-10-06,Cancelled,True,Other,True
S0000317,U000256,Standard,15.49,Monthly,2025-11-09,2025-12-21,Cancelled,True,Price too high,False
S0000318,U000257,Standard,15.49,Monthly,2025-08-08,2026-06-30,Active,True,,True
S0000319,U000258,Standard,15.49,Monthly,2026-03-06,2026-06-30,Active,True,,False
S0000320,U000259,Standard,15.49,Monthly,2023-07-26,2023-09-16,Cancelled,False,Not enough content,False
S0000321,U000260,Basic,6.99,Monthly,2024-12-14,2025-01-26,Cancelled,True,Low usage,False
S0000322,U000261,Basic,6.99,Annual,2026-06-11,2026-06-30,Active,True,,False
S0000323,U000262,Standard,15.49,Monthly,2024-02-25,2024-11-11,Cancelled,True,Price too high,False
S0000324,U000263,Standard,15.49,Annual,2023-06-07,2023-09-15,Cancelled,False,Found alternative,False
S0000325,U000264,Standard,15.49,Annual,2024-01-12,2025-01-24,Cancelled,True,Price too high,True
S0000326,U000265,Standard,15.49,Monthly,2023-07-17,2023-12-26,Cancelled,False,Technical issues,True
S0000327,U000265,Standard,15.49,Monthly,2024-02-05,2025-05-09,Cancelled,True,Other,False
S0000328,U000266,Premium,22.99,Monthly,2025-01-11,2026-04-16,Cancelled,True,Low usage,False
S0000329,U000267,Premium,22.99,Annual,2023-07-18,2025-06-23,Cancelled,True,Technical issues,True
S0000330,U000268,Standard,15.49,Monthly,2024-09-24,2024-12-16,Cancelled,False,Not enough content,True
S0000331,U000269,Premium,22.99,Monthly,2023-12-27,2024-04-24,Cancelled,False,Price too high,False
S0000332,U000269,Standard,15.49,Monthly,2024-05-16,2025-09-09,Cancelled,True,Low usage,False
S0000333,U000270,Standard,15.49,Monthly,2026-04-08,2026-06-30,Active,True,,False
S0000334,U000271,Premium,22.99,Monthly,2023-09-20,2026-06-30,Active,True,,True
S0000335,U000272,Premium,22.99,Annual,2025-03-06,2026-02-13,Cancelled,True,Found alternative,False
S0000336,U000273,Standard,15.49,Monthly,2025-08-09,2026-05-12,Cancelled,True,Price too high,False
S0000337,U000274,Premium,22.99,Monthly,2025-01-27,2025-04-17,Cancelled,True,Price too high,False
S0000338,U000275,Basic,6.99,Monthly,2026-03-04,2026-06-30,Active,True,,False
S0000339,U000276,Standard,15.49,Monthly,2025-10-22,2026-06-30,Active,True,,True
S0000340,U000277,Standard,15.49,Monthly,2025-02-19,2025-05-10,Cancelled,True,Not enough content,False
S0000341,U000278,Premium,22.99,Monthly,2025-10-14,2026-06-30,Active,True,,True
S0000342,U000279,Basic,6.99,Monthly,2026-05-23,2026-06-30,Cancelled,True,Not enough content,True
S0000343,U000280,Standard,15.49,Monthly,2023-05-08,2023-07-19,Cancelled,True,Other,False
S0000344,U000281,Standard,15.49,Monthly,2025-06-03,2025-10-22,Cancelled,True,Low usage,False
S0000345,U000282,Standard,15.49,Monthly,2025-09-30,2026-06-30,Active,True,,False
S0000346,U000283,Standard,15.49,Annual,2023-04-04,2024-04-29,Cancelled,False,Other,True
S0000347,U000284,Standard,15.49,Monthly,2025-02-10,2025-10-01,Cancelled,True,Low usage,False
S0000348,U000284,Standard,15.49,Monthly,2025-11-01,2026-06-30,Active,True,,False
S0000349,U000285,Mobile,3.99,Monthly,2026-05-21,2026-06-30,Active,True,,False
S0000350,U000286,Standard,15.49,Monthly,2024-11-15,2025-01-10,Cancelled,True,Price too high,False
S0000351,U000287,Premium,22.99,Monthly,2025-01-15,2025-06-10,Cancelled,False,Not enough content,True
S0000352,U000288,Standard,15.49,Monthly,2025-03-27,2025-05-06,Cancelled,True,Price too high,False
S0000353,U000289,Standard,15.49,Annual,2024-03-18,2025-05-06,Cancelled,True,Found alternative,False
S0000354,U000289,Standard,15.49,Monthly,2025-07-04,2026-06-30,Active,True,,False
S0000355,U000290,Premium,22.99,Monthly,2024-09-14,2025-05-09,Cancelled,True,Not enough content,False
S0000356,U000290,Basic,6.99,Monthly,2025-06-09,2026-06-30,Active,True,,False
S0000357,U000291,Standard,15.49,Monthly,2022-10-16,2023-12-16,Cancelled,True,Not enough content,False
S0000358,U000292,Standard,15.49,Monthly,2025-07-21,2025-09-12,Cancelled,True,Not enough content,False
S0000359,U000293,Premium,22.99,Monthly,2026-03-27,2026-06-19,Cancelled,True,Not enough content,True
S0000360,U000294,Standard,15.49,Monthly,2024-04-29,2024-10-12,Cancelled,True,Not enough content,False
S0000361,U000295,Premium,22.99,Monthly,2025-11-28,2026-06-30,Cancelled,True,Low usage,False
S0000362,U000296,Basic,6.99,Monthly,2024-08-12,2026-01-24,Cancelled,False,Low usage,False
S0000363,U000297,Standard,15.49,Monthly,2025-04-06,2026-06-30,Active,True,,False
S0000364,U000298,Standard,15.49,Monthly,2026-06-29,2026-06-30,Active,False,,True
S0000365,U000299,Premium,22.99,Monthly,2025-03-20,2025-07-28,Cancelled,True,Price too high,True
S0000366,U000300,Premium,22.99,Monthly,2025-11-05,2026-06-30,Active,False,,False
S0000367,U000301,Standard,15.49,Monthly,2025-09-14,2026-06-30,Cancelled,True,Low usage,False
S0000368,U000302,Standard,15.49,Monthly,2024-12-31,2026-06-30,Cancelled,True,Found alternative,False
S0000369,U000303,Premium,22.99,Monthly,2025-07-22,2025-10-11,Cancelled,True,Price too high,False
S0000370,U000304,Standard,15.49,Monthly,2024-11-21,2025-04-08,Cancelled,False,Low usage,False
S0000371,U000305,Premium,22.99,Monthly,2026-06-06,2026-06-30,Active,True,,False
S0000372,U000306,Basic,6.99,Monthly,2026-05-07,2026-06-30,Cancelled,True,Price too high,False
S0000373,U000307,Basic,6.99,Monthly,2023-01-09,2023-04-25,Cancelled,True,Low usage,True
S0000374,U000308,Standard,15.49,Monthly,2024-11-05,2025-08-23,Cancelled,True,Price too high,True
S0000375,U000309,Standard,15.49,Monthly,2025-04-10,2025-08-05,Cancelled,False,Temporary pause,False
S0000376,U000310,Standard,15.49,Annual,2024-06-14,2024-12-11,Cancelled,True,Other,True
S0000377,U000310,Standard,15.49,Monthly,2025-01-01,2025-07-24,Cancelled,True,Not enough content,False
S0000378,U000311,Standard,15.49,Monthly,2025-09-28,2026-06-30,Active,True,,True
S0000379,U000312,Basic,6.99,Monthly,2025-11-28,2026-01-03,Cancelled,True,Price too high,False
S0000380,U000313,Basic,6.99,Monthly,2024-03-30,2025-12-24,Cancelled,True,Other,False
S0000381,U000313,Basic,6.99,Monthly,2026-01-09,2026-06-30,Active,True,,False
S0000382,U000314,Standard,15.49,Monthly,2025-12-15,2026-04-28,Cancelled,True,Price too high,False
S0000383,U000315,Basic,6.99,Monthly,2024-09-16,2024-11-26,Cancelled,True,Low usage,True
S0000384,U000316,Standard,15.49,Monthly,2024-07-04,2025-11-10,Cancelled,True,Not enough content,False
S0000385,U000317,Standard,15.49,Monthly,2022-11-13,2024-09-30,Cancelled,True,Low usage,False
S0000386,U000318,Standard,15.49,Monthly,2025-09-06,2026-06-30,Active,True,,True
S0000387,U000319,Standard,15.49,Annual,2024-01-23,2024-06-30,Cancelled,True,Temporary pause,False
S0000388,U000320,Standard,15.49,Monthly,2026-04-07,2026-06-10,Cancelled,True,Price too high,False
S0000389,U000321,Standard,15.49,Monthly,2023-05-05,2023-06-05,Cancelled,True,Low usage,True
S0000390,U000322,Standard,15.49,Monthly,2025-02-21,2025-12-16,Cancelled,True,Technical issues,False
S0000391,U000322,Standard,15.49,Monthly,2026-01-07,2026-04-30,Cancelled,False,Price too high,False
S0000392,U000323,Premium,22.99,Annual,2024-09-13,2026-01-12,Cancelled,False,Low usage,False
S0000393,U000324,Standard,15.49,Monthly,2022-10-30,2023-07-24,Cancelled,True,Low usage,False
S0000394,U000325,Basic,6.99,Monthly,2026-03-30,2026-06-30,Active,True,,True
S0000395,U000326,Premium,22.99,Monthly,2023-12-26,2024-05-06,Cancelled,True,Not enough content,True
S0000396,U000327,Premium,22.99,Monthly,2025-01-28,2025-03-23,Cancelled,True,Price too high,True
S0000397,U000327,Standard,15.49,Monthly,2025-04-12,2026-04-22,Cancelled,True,Price too high,False
S0000398,U000328,Standard,15.49,Monthly,2024-10-30,2024-12-17,Cancelled,True,Price too high,False
S0000399,U000328,Premium,22.99,Monthly,2025-02-20,2025-04-18,Cancelled,True,Low usage,False
S0000400,U000328,Standard,15.49,Monthly,2025-04-25,2025-09-17,Cancelled,True,Low usage,False
S0000401,U000329,Standard,15.49,Annual,2024-06-16,2024-08-16,Cancelled,False,Not enough content,False
S0000402,U000330,Premium,22.99,Monthly,2025-05-30,2025-07-13,Cancelled,True,Other,False
S0000403,U000331,Basic,6.99,Monthly,2025-10-14,2026-03-09,Cancelled,True,Not enough content,True
S0000404,U000331,Basic,6.99,Monthly,2026-04-16,2026-06-30,Active,False,,False
S0000405,U000332,Premium,22.99,Monthly,2023-09-02,2025-05-08,Cancelled,True,Price too high,False
S0000406,U000333,Standard,15.49,Monthly,2025-08-03,2026-06-30,Active,True,,True
S0000407,U000334,Standard,15.49,Annual,2022-06-03,2022-10-02,Cancelled,True,Low usage,True
S0000408,U000335,Mobile,3.99,Monthly,2025-07-20,2026-01-13,Cancelled,True,Not enough content,False
S0000409,U000336,Mobile,3.99,Monthly,2023-05-28,2023-08-28,Cancelled,False,Temporary pause,True
S0000410,U000336,Standard,15.49,Monthly,2023-09-10,2024-07-22,Cancelled,True,Price too high,False
S0000411,U000337,Standard,15.49,Monthly,2026-04-05,2026-06-30,Active,True,,True
S0000412,U000338,Basic,6.99,Annual,2024-09-21,2025-04-16,Cancelled,True,Low usage,False
S0000413,U000339,Premium,22.99,Monthly,2026-05-23,2026-06-30,Cancelled,True,Found alternative,False
S0000414,U000340,Premium,22.99,Monthly,2023-12-13,2024-06-25,Cancelled,True,Temporary pause,True
S0000415,U000340,Premium,22.99,Monthly,2024-11-19,2025-01-10,Cancelled,True,Price too high,False
S0000416,U000341,Standard,15.49,Monthly,2023-08-26,2024-06-25,Cancelled,False,Not enough content,False
S0000417,U000342,Standard,15.49,Monthly,2026-03-22,2026-06-30,Cancelled,False,Low usage,False
S0000418,U000343,Mobile,3.99,Monthly,2024-06-02,2024-07-03,Cancelled,True,Technical issues,False
S0000419,U000344,Standard,15.49,Monthly,2026-05-29,2026-06-30,Active,True,,False
S0000420,U000345,Mobile,3.99,Monthly,2023-02-08,2023-03-27,Cancelled,True,Found alternative,True
S0000421,U000346,Standard,15.49,Monthly,2025-06-22,2026-05-15,Cancelled,True,Low usage,False
S0000422,U000346,Standard,15.49,Annual,2026-05-22,2026-06-30,Cancelled,True,Price too high,False
S0000423,U000347,Standard,15.49,Monthly,2023-06-14,2024-03-26,Cancelled,True,Not enough content,False
S0000424,U000348,Premium,22.99,Monthly,2025-01-29,2025-07-22,Cancelled,True,Price too high,True
S0000425,U000349,Premium,22.99,Monthly,2025-03-27,2025-05-18,Cancelled,True,Low usage,True
S0000426,U000350,Standard,15.49,Monthly,2022-06-16,2023-12-19,Cancelled,True,Found alternative,True
S0000427,U000350,Premium,22.99,Monthly,2024-01-05,2024-10-07,Cancelled,True,Not enough content,False
S0000428,U000351,Standard,15.49,Monthly,2023-08-07,2023-12-22,Cancelled,True,Other,False
S0000429,U000352,Basic,6.99,Annual,2026-06-01,2026-06-30,Cancelled,True,Price too high,True
S0000430,U000353,Standard,15.49,Monthly,2025-12-11,2026-04-05,Cancelled,False,Found alternative,True
S0000431,U000354,Mobile,3.99,Monthly,2026-01-06,2026-04-15,Cancelled,True,Technical issues,True
S0000432,U000355,Standard,15.49,Monthly,2026-01-30,2026-04-10,Cancelled,True,Not enough content,False
S0000433,U000355,Standard,15.49,Monthly,2026-04-16,2026-06-17,Cancelled,True,Price too high,False
S0000434,U000356,Basic,6.99,Monthly,2025-09-19,2025-12-30,Cancelled,False,Price too high,True
S0000435,U000357,Premium,22.99,Monthly,2025-01-01,2025-09-06,Cancelled,True,Not enough content,False
S0000436,U000357,Basic,6.99,Monthly,2025-09-14,2026-06-30,Active,True,,False
S0000437,U000358,Standard,15.49,Monthly,2026-06-14,2026-06-30,Cancelled,True,Price too high,True
S0000438,U000359,Premium,22.99,Annual,2026-02-10,2026-06-30,Cancelled,True,Not enough content,False
S0000439,U000360,Standard,15.49,Monthly,2023-07-17,2024-01-28,Cancelled,True,Other,False
S0000440,U000361,Standard,15.49,Monthly,2025-01-21,2026-04-06,Cancelled,True,Not enough content,False
S0000441,U000362,Premium,22.99,Monthly,2023-02-08,2024-01-10,Cancelled,True,Price too high,False
S0000442,U000363,Premium,22.99,Monthly,2024-09-09,2024-12-08,Cancelled,True,Not enough content,True
S0000443,U000363,Standard,15.49,Monthly,2024-12-30,2025-04-04,Cancelled,True,Low usage,False
S0000444,U000363,Basic,6.99,Monthly,2025-07-21,2026-04-05,Cancelled,True,Not enough content,False
S0000445,U000364,Standard,15.49,Monthly,2024-03-03,2024-06-04,Cancelled,True,Temporary pause,False
S0000446,U000364,Premium,22.99,Monthly,2024-07-04,2024-12-08,Cancelled,True,Price too high,False
S0000447,U000365,Standard,15.49,Monthly,2025-09-04,2025-11-30,Cancelled,True,Not enough content,True
S0000448,U000365,Standard,15.49,Monthly,2025-12-30,2026-02-02,Cancelled,True,Low usage,False
S0000449,U000366,Premium,22.99,Monthly,2026-06-26,2026-06-30,Cancelled,True,Price too high,True
S0000450,U000367,Basic,6.99,Monthly,2024-02-03,2025-07-14,Cancelled,False,Found alternative,True
S0000451,U000368,Premium,22.99,Monthly,2025-05-15,2026-06-30,Cancelled,True,Low usage,True
S0000452,U000369,Standard,15.49,Monthly,2025-02-20,2025-04-16,Cancelled,True,Found alternative,False
S0000453,U000370,Premium,22.99,Annual,2025-07-25,2026-05-31,Cancelled,True,Not enough content,True
S0000454,U000371,Standard,15.49,Monthly,2023-09-03,2024-02-16,Cancelled,False,Not enough content,False
S0000455,U000371,Premium,22.99,Annual,2024-03-21,2025-01-23,Cancelled,True,Not enough content,False
S0000456,U000372,Basic,6.99,Monthly,2023-05-18,2023-08-17,Cancelled,True,Low usage,True
S0000457,U000372,Mobile,3.99,Monthly,2023-11-19,2024-03-22,Cancelled,True,Low usage,False
S0000458,U000373,Standard,15.49,Monthly,2024-03-19,2024-05-28,Cancelled,True,Technical issues,False
S0000459,U000374,Basic,6.99,Monthly,2023-07-20,2023-08-30,Cancelled,True,Other,False
S0000460,U000374,Standard,15.49,Monthly,2024-03-02,2024-10-24,Cancelled,True,Not enough content,False
S0000461,U000375,Standard,15.49,Monthly,2022-09-05,2024-02-10,Cancelled,True,Price too high,True
S0000462,U000375,Basic,6.99,Monthly,2024-02-23,2024-04-13,Cancelled,True,Found alternative,False
S0000463,U000375,Premium,22.99,Monthly,2024-05-12,2025-04-26,Cancelled,True,Price too high,False
S0000464,U000376,Premium,22.99,Monthly,2025-09-18,2026-01-10,Cancelled,True,Price too high,False
S0000465,U000376,Standard,15.49,Monthly,2026-03-29,2026-06-30,Active,False,,False
S0000466,U000377,Premium,22.99,Monthly,2025-10-30,2026-04-15,Cancelled,True,Price too high,False
S0000467,U000378,Basic,6.99,Annual,2023-09-20,2026-06-30,Active,True,,True
S0000468,U000379,Standard,15.49,Monthly,2026-04-01,2026-06-30,Active,True,,False
S0000469,U000380,Standard,15.49,Monthly,2025-12-10,2026-06-30,Cancelled,True,Other,False
S0000470,U000381,Mobile,3.99,Monthly,2025-02-28,2025-10-27,Cancelled,True,Not enough content,True
S0000471,U000382,Premium,22.99,Monthly,2024-05-12,2024-08-31,Cancelled,True,Found alternative,False
S0000472,U000383,Standard,15.49,Monthly,2025-10-22,2026-02-07,Cancelled,True,Low usage,False
S0000473,U000384,Basic,6.99,Monthly,2026-02-08,2026-06-29,Cancelled,True,Not enough content,False
S0000474,U000385,Standard,15.49,Monthly,2024-07-11,2024-09-13,Cancelled,True,Technical issues,False
S0000475,U000386,Standard,15.49,Annual,2023-02-08,2023-08-08,Cancelled,True,Temporary pause,False
S0000476,U000387,Standard,15.49,Monthly,2025-08-05,2025-09-22,Cancelled,True,Low usage,True
S0000477,U000388,Standard,15.49,Monthly,2025-10-11,2026-06-30,Cancelled,True,Low usage,False
S0000478,U000389,Standard,15.49,Monthly,2025-10-25,2026-06-30,Active,True,,False
S0000479,U000390,Premium,22.99,Monthly,2025-02-11,2026-06-30,Active,True,,True
S0000480,U000391,Premium,22.99,Monthly,2025-09-28,2026-06-30,Cancelled,True,Low usage,True
S0000481,U000392,Mobile,3.99,Monthly,2025-04-23,2026-04-24,Cancelled,True,Found alternative,False
S0000482,U000392,Standard,15.49,Monthly,2026-05-13,2026-06-21,Cancelled,False,Price too high,False
S0000483,U000393,Premium,22.99,Monthly,2025-03-17,2025-04-25,Cancelled,True,Found alternative,False
