episode_id,content_id,season_number,episode_number,duration_minutes,release_date
E000664,C00060,2,8,48,2015-07-31
E000665,C00060,2,9,34,2015-11-18
E000666,C00060,2,10,49,2015-09-02
E000667,C00060,3,1,45,2015-06-10
E000668,C00060,3,2,46,2015-04-05
E000669,C00060,3,3,54,2015-01-12
E000670,C00060,3,4,60,2015-01-20
E000671,C00060,3,5,49,2015-07-27
E000672,C00060,3,6,43,2015-06-11
E000673,C00060,3,7,33,2015-08-28
E000674,C00060,3,8,34,2015-08-22
E000675,C00061,1,1,27,2025-08-19
E000676,C00061,1,2,40,2025-11-11
E000677,C00061,1,3,30,2025-04-05
E000678,C00061,1,4,31,2025-06-27
E000679,C00061,1,5,33,2025-04-29
E000680,C00061,1,6,63,2025-05-01
E000681,C00061,1,7,56,2025-10-20
E000682,C00061,1,8,35,2025-05-31
E000683,C00061,1,9,45,2025-03-26
E000684,C00061,2,1,18,2025-03-09
E000685,C00061,2,2,33,2025-07-22
E000686,C00061,2,3,39,2025-09-01
E000687,C00061,2,4,62,2025-08-10
E000688,C00061,2,5,18,2025-03-14
E000689,C00061,2,6,29,2025-08-21
E000690,C00061,2,7,44,2025-06-03
E000691,C00061,2,8,65,2025-06-13
E000692,C00061,2,9,65,2025-02-18
E000693,C00061,2,10,57,2025-10-11
E000694,C00061,2,11,33,2025-11-12
E000695,C00061,3,1,18,2025-07-07
E000696,C00061,3,2,70,2025-04-12
E000697,C00061,3,3,39,2025-10-25
E000698,C00061,3,4,44,2025-02-18
E000699,C00061,3,5,49,2025-11-21
E000700,C00061,3,6,44,2025-03-23
E000701,C00061,3,7,36,2025-09-01
E000702,C00061,4,1,53,2025-04-05
E000703,C00061,4,2,47,2025-09-27
E000704,C00061,4,3,41,2025-07-20
E000705,C00061,4,4,65,2025-10-23
E000706,C00061,4,5,36,2025-07-10
E000707,C00061,4,6,18,2025-07-02
E000708,C00061,4,7,38,2025-10-15
E000709,C00061,4,8,50,2025-03-16
E000710,C00061,4,9,40,2025-08-31
E000711,C00061,4,10,33,2025-11-02
E000712,C00061,4,11,42,2025-07-25
E000713,C00062,1,1,61,2019-01-25
E000714,C00062,1,2,40,2019-10-03
E000715,C00062,1,3,32,2019-09-28
E000716,C00062,1,4,64,2019-01-25
E000717,C00062,1,5,48,2019-03-16
E000718,C00062,1,6,48,2019-09-16
E000719,C00062,1,7,37,2019-05-10
E000720,C00062,2,1,40,2019-07-22
E000721,C00062,2,2,39,2019-11-01
E000722,C00062,2,3,36,2019-11-11
E000723,C00062,2,4,36,2019-05-02
E000724,C00062,2,5,34,2019-06-15
E000725,C00062,2,6,63,2019-02-08
E000726,C00062,2,7,39,2019-04-25
E000727,C00062,2,8,46,2019-09-22
E000728,C00062,2,9,40,2019-07-13
E000729,C00062,2,10,34,2019-07-23
E000730,C00062,2,11,66,2019-05-11
E000731,C00062,2,12,40,2019-01-19
E000732,C00062,3,1,39,2019-09-18
E000733,C00062,3,2,41,2019-06-26
E000734,C00062,3,3,58,2019-06-13
E000735,C00062,3,4,46,2019-08-15
E000736,C00062,3,5,55,2019-07-09
E000737,C00062,3,6,37,2019-09-24
E000738,C00062,3,7,40,2019-09-20
E000739,C00064,1,1,45,2015-08-16
E000740,C00064,1,2,40,2015-08-25
E000741,C00064,1,3,47,2015-03-14
E000742,C00064,1,4,45,2015-09-25
E000743,C00064,1,5,51,2015-04-24
E000744,C00064,1,6,27,2015-08-11
E000745,C00064,1,7,35,2015-09-20
E000746,C00064,2,1,37,2015-04-25
E000747,C00064,2,2,50,2015-10-29
E000748,C00064,2,3,48,2015-07-16
E000749,C00064,2,4,44,2015-02-10
E000750,C00064,2,5,37,2015-09-28
E000751,C00064,2,6,34,2015-10-31
E000752,C00067,1,1,53,2021-01-30
E000753,C00067,1,2,26,2021-07-30
E000754,C00067,1,3,53,2021-08-11
E000755,C00067,1,4,25,2021-04-10
E000756,C00067,1,5,38,2021-10-25
E000757,C00067,1,6,18,2021-10-26
E000758,C00067,1,7,55,2021-06-19
E000759,C00067,1,8,55,2021-06-23
E000760,C00067,2,1,47,2021-03-31
E000761,C00067,2,2,36,2021-06-21
E000762,C00067,2,3,51,2021-07-25
E000763,C00067,2,4,51,2021-08-16
E000764,C00067,2,5,50,2021-04-02
E000765,C00067,2,6,56,2021-07-27
E000766,C00067,2,7,61,2021-02-15
E000767,C00067,2,8,53,2021-02-03
E000768,C00067,2,9,74,2021-05-15
E000769,C00067,2,10,31,2021-05-11
E000770,C00067,2,11,26,2021-11-14
E000771,C00067,2,12,42,2021-01-26
E000772,C00067,3,1,59,2021-09-24
E000773,C00067,3,2,57,2021-07-02
E000774,C00067,3,3,49,2021-07-16
E000775,C00067,3,4,49,2021-11-03
E000776,C00067,3,5,53,2021-08-02
E000777,C00067,3,6,75,2021-06-22
E000778,C00067,3,7,48,2021-04-06
E000779,C00067,3,8,49,2021-02-09
E000780,C00067,3,9,53,2021-03-15
E000781,C00067,3,10,61,2021-02-18
E000782,C00067,3,11,35,2021-04-02
E000783,C00067,4,1,68,2021-03-03
E000784,C00067,4,2,40,2021-06-06
E000785,C00067,4,3,31,2021-08-15
E000786,C00067,4,4,37,2021-04-07
E000787,C00067,4,5,57,2021-01-26
E000788,C00067,4,6,33,2021-02-28
E000789,C00067,4,7,37,2021-04-22
E000790,C00067,4,8,72,2021-07-16
E000791,C00067,4,9,44,2021-08-13
E000792,C00068,1,1,77,2021-07-25
E000793,C00068,1,2,42,2021-01-18
E000794,C00068,1,3,35,2021-08-13
E000795,C00068,1,4,39,2021-11-09
E000796,C00068,1,5,51,2021-11-14
E000797,C00068,1,6,69,2021-08-09
E000798,C00068,1,7,29,2021-07-27
E000799,C00068,1,8,37,2021-05-24
E000800,C00068,1,9,36,2021-06-11
E000801,C00069,1,1,33,2015-02-27
E000802,C00069,1,2,35,2015-01-05
E000803,C00069,1,3,29,2015-03-12
E000804,C00069,1,4,18,2015-01-01
E000805,C00069,1,5,30,2015-05-29
E000806,C00069,1,6,44,2015-11-01
E000807,C00069,1,7,49,2015-07-08
E000808,C00069,1,8,42,2015-03-26
E000809,C00069,1,9,31,2015-10-27
E000810,C00069,1,10,26,2015-02-10
E000811,C00069,1,11,29,2015-02-10
E000812,C00069,1,12,38,2015-09-11
E000813,C00069,2,1,47,2015-07-19
E000814,C00069,2,2,51,2015-06-29
E000815,C00069,2,3,41,2015-03-05
E000816,C00069,2,4,50,2015-10-10
E000817,C00069,2,5,39,2015-04-23
E000818,C00069,2,6,34,2015-04-15
E000819,C00069,2,7,23,2015-09-06
E000820,C00069,2,8,37,2015-06-14
E000821,C00069,2,9,61,2015-04-11
E000822,C00069,2,10,30,2015-04-12
E000823,C00069,3,1,22,2015-04-18
E000824,C00069,3,2,40,2015-11-02
E000825,C00069,3,3,47,2015-07-05
E000826,C00069,3,4,30,2015-05-22
E000827,C00069,3,5,56,2015-01-13
E000828,C00069,3,6,35,2015-06-28
E000829,C00069,4,1,50,2015-10-05
E000830,C00069,4,2,18,2015-07-11
E000831,C00069,4,3,50,2015-04-11
E000832,C00069,4,4,40,2015-10-03
E000833,C00069,4,5,31,2015-06-29
E000834,C00069,4,6,53,2015-07-26
E000835,C00069,4,7,61,2015-06-21
E000836,C00069,4,8,26,2015-05-17
E000837,C00069,4,9,33,2015-04-02
E000838,C00069,4,10,37,2015-10-12
E000839,C00071,1,1,66,2023-08-24
E000840,C00071,1,2,47,2023-03-28
E000841,C00071,1,3,63,2023-11-22
E000842,C00071,1,4,51,2023-06-02
E000843,C00071,1,5,43,2023-07-14
E000844,C00071,1,6,39,2023-07-05
E000845,C00071,1,7,33,2023-09-25
E000846,C00073,1,1,36,2018-11-23
E000847,C00073,1,2,37,2018-01-08
E000848,C00073,1,3,38,2018-05-26
E000849,C00073,1,4,25,2018-07-20
E000850,C00073,1,5,48,2018-05-21
E000851,C00073,1,6,36,2018-11-13
E000852,C00073,1,7,38,2018-06-28
E000853,C00073,1,8,44,2018-02-11
E000854,C00073,1,9,68,2018-09-15
E000855,C00073,1,10,20,2018-09-12
E000856,C00073,2,1,51,2018-04-28
E000857,C00073,2,2,48,2018-03-30
E000858,C00073,2,3,39,2018-06-08
E000859,C00073,2,4,48,2018-03-18
E000860,C00073,2,5,64,2018-06-19
E000861,C00073,2,6,33,2018-04-27
E000862,C00076,1,1,61,2023-03-27
E000863,C00076,1,2,63,2023-01-27
E000864,C00076,1,3,29,2023-01-10
E000865,C00076,1,4,49,2023-01-29
E000866,C00076,1,5,52,2023-08-24
E000867,C00076,1,6,23,2023-09-11
E000868,C00076,1,7,49,2023-03-01
E000869,C00076,1,8,56,2023-01-19
E000870,C00076,2,1,36,2023-07-24
E000871,C00076,2,2,47,2023-10-07
E000872,C00076,2,3,24,2023-06-20
E000873,C00076,2,4,47,2023-09-13
E000874,C00076,2,5,29,2023-01-12
E000875,C00076,2,6,46,2023-05-10
E000876,C00076,2,7,41,2023-03-19
E000877,C00076,2,8,43,2023-11-09
E000878,C00076,2,9,30,2023-07-19
E000879,C00076,2,10,46,2023-09-07
E000880,C00076,2,11,38,2023-09-26
E000881,C00076,2,12,32,2023-02-01
E000882,C00076,3,1,51,2023-08-05
E000883,C00076,3,2,19,2023-04-03
E000884,C00076,3,3,66,2023-05-14
E000885,C00076,3,4,26,2023-07-08
E000886,C00076,3,5,43,2023-03-17
E000887,C00076,3,6,28,2023-10-25
E000888,C00076,4,1,43,2023-03-24
E000889,C00076,4,2,39,2023-11-26
E000890,C00076,4,3,43,2023-02-08
E000891,C00076,4,4,69,2023-01-05
E000892,C00076,4,5,49,2023-03-23
E000893,C00076,4,6,40,2023-02-14
E000894,C00076,4,7,47,2023-10-07
E000895,C00076,4,8,45,2023-02-13
E000896,C00079,1,1,42,2015-05-14
E000897,C00079,1,2,34,2015-07-02
E000898,C00079,1,3,54,2015-08-31
E000899,C00079,1,4,30,2015-04-02
E000900,C00079,1,5,72,2015-08-29
E000901,C00079,1,6,38,2015-07-30
E000902,C00079,1,7,32,2015-01-25
E000903,C00079,1,8,35,2015-03-02
E000904,C00079,2,1,29,2015-10-29
E000905,C00079,2,2,45,2015-02-25
E000906,C00079,2,3,51,2015-01-20
E000907,C00079,2,4,49,2015-06-26
E000908,C00079,2,5,37,2015-04-03
E000909,C00079,2,6,60,2015-08-29
E000910,C00079,2,7,53,2015-04-08
E000911,C00079,3,1,28,2015-02-19
E000912,C00079,3,2,39,2015-05-28
E000913,C00079,3,3,34,2015-10-05
E000914,C00079,3,4,40,2015-03-30
E000915,C00079,3,5,29,2015-06-30
E000916,C00079,3,6,18,2015-10-29
E000917,C00079,3,7,44,2015-05-11
E000918,C00079,4,1,61,2015-01-27
E000919,C00079,4,2,56,2015-06-20
E000920,C00079,4,3,40,2015-08-28
E000921,C00079,4,4,54,2015-02-24
E000922,C00079,4,5,18,2015-06-13
E000923,C00079,4,6,39,2015-01-26
E000924,C00079,4,7,68,2015-10-08
E000925,C00079,4,8,52,2015-07-12
E000926,C00079,4,9,44,2015-01-10
E000927,C00079,4,10,60,2015-09-18
E000928,C00081,1,1,33,2015-02-22
E000929,C00081,1,2,42,2015-10-11
E000930,C00081,1,3,18,2015-05-18
E000931,C00081,1,4,40,2015-04-10
E000932,C00081,1,5,40,2015-06-10
E000933,C00081,1,6,55,2015-02-13
E000934,C00081,1,7,34,2015-01-26
E000935,C00081,1,8,61,2015-07-17
E000936,C00081,1,9,61,2015-04-14
E000937,C00081,1,10,31,2015-07-20
E000938,C00081,1,11,39,2015-09-18
E000939,C00082,1,1,47,2019-06-05
E000940,C00082,1,2,54,2019-07-25
E000941,C00082,1,3,68,2019-10-19
E000942,C00082,1,4,45,2019-08-05
E000943,C00082,1,5,24,2019-03-10
E000944,C00082,1,6,55,2019-03-30
E000945,C00082,2,1,18,2019-02-02
E000946,C00082,2,2,34,2019-10-06
E000947,C00082,2,3,30,2019-08-27
E000948,C00082,2,4,56,2019-06-21
E000949,C00082,2,5,47,2019-05-01
E000950,C00082,2,6,34,2019-04-24
E000951,C00082,2,7,31,2019-08-08
E000952,C00082,2,8,49,2019-01-13
E000953,C00082,2,9,56,2019-11-01
E000954,C00082,2,10,61,2019-07-12
E000955,C00082,3,1,39,2019-07-22
E000956,C00082,3,2,74,2019-07-11
E000957,C00082,3,3,43,2019-04-09
E000958,C00082,3,4,63,2019-06-06
E000959,C00082,3,5,44,2019-10-16
E000960,C00082,3,6,56,2019-10-10
E000961,C00082,3,7,37,2019-05-21
E000962,C00082,3,8,35,2019-10-20
E000963,C00082,3,9,18,2019-04-09
E000964,C00082,3,10,49,2019-04-19
E000965,C00082,3,11,34,2019-04-27
E000966,C00082,3,12,50,2019-04-11
E000967,C00082,4,1,61,2019-06-19
E000968,C00082,4,2,56,2019-04-13
E000969,C00082,4,3,58,2019-11-04
E000970,C00082,4,4,32,2019-01-17
E000971,C00082,4,5,38,2019-07-04
E000972,C00082,4,6,54,2019-10-06
E000973,C00082,4,7,45,2019-11-08
E000974,C00082,4,8,18,2019-10-24
E000975,C00083,1,1,57,2018-08-14
E000976,C00083,1,2,40,2018-07-14
E000977,C00083,1,3,66,2018-05-07
E000978,C00083,1,4,44,2018-07-10
E000979,C00083,1,5,33,2018-09-10
E000980,C00083,1,6,52,2018-02-12
E000981,C00083,1,7,49,2018-04-11
E000982,C00083,2,1,44,2018-03-03
E000983,C00083,2,2,36,2018-02-05
E000984,C00083,2,3,48,2018-01-02
E000985,C00083,2,4,42,2018-11-18
E000986,C00083,2,5,30,2018-02-27
E000987,C00083,2,6,47,2018-01-19
E000988,C00083,2,7,52,2018-01-15
E000989,C00083,2,8,44,2018-07-05
E000990,C00083,2,9,59,2018-02-15
E000991,C00083,2,10,48,2018-09-29
E000992,C00083,3,1,37,2018-01-16
E000993,C00083,3,2,63,2018-01-05
E000994,C00083,3,3,67,2018-01-19
E000995,C00083,3,4,35,2018-10-10
E000996,C00083,3,5,28,2018-06-24
E000997,C00083,3,6,29,2018-09-22
E000998,C00083,3,7,61,2018-06-20
E000999,C00083,3,8,19,2018-10-10
E001000,C00083,3,9,33,2018-09-16
E001001,C00083,3,10,55,2018-10-26
E001002,C00083,3,11,25,2018-01-18
E001003,C00083,4,1,52,2018-02-08
E001004,C00083,4,2,32,2018-02-23
E001005,C00083,4,3,38,2018-04-15
E001006,C00083,4,4,39,2018-04-28
E001007,C00083,4,5,46,2018-03-17
E001008,C00083,4,6,46,2018-09-09
E001009,C00083,4,7,48,2018-02-28
E001010,C00083,4,8,43,2018-08-17
E001011,C00084,1,1,36,2024-10-20
E001012,C00084,1,2,46,2024-10-29
E001013,C00084,1,3,34,2024-05-18
E001014,C00084,1,4,54,2024-05-07
E001015,C00084,1,5,32,2024-01-31
E001016,C00084,1,6,39,2024-10-18
E001017,C00084,1,7,61,2024-09-20
E001018,C00084,2,1,43,2024-02-10
E001019,C00084,2,2,58,2024-09-18
E001020,C00084,2,3,51,2024-09-11
E001021,C00084,2,4,40,2024-05-09
E001022,C00084,2,5,57,2024-09-09
E001023,C00084,2,6,40,2024-01-31
E001024,C00084,3,1,18,2024-03-31
E001025,C00084,3,2,44,2024-03-16
E001026,C00084,3,3,47,2024-04-14
E001027,C00084,3,4,23,2024-01-19
E001028,C00084,3,5,55,2024-10-18
E001029,C00084,3,6,61,2024-08-12
E001030,C00084,3,7,58,2024-01-30
E001031,C00084,3,8,57,2024-11-14
E001032,C00084,3,9,50,2024-01-06
E001033,C00084,3,10,51,2024-04-09
E001034,C00084,3,11,42,2024-01-22
E001035,C00084,3,12,27,2024-09-07
E001036,C00084,4,1,49,2024-01-04
E001037,C00084,4,2,56,2024-03-17
E001038,C00084,4,3,27,2024-09-26
E001039,C00084,4,4,39,2024-01-14
E001040,C00084,4,5,60,2024-08-17
E001041,C00084,4,6,31,2024-11-16
E001042,C00084,4,7,38,2024-01-23
E001043,C00084,4,8,42,2024-09-17
E001044,C00084,4,9,38,2024-03-17
E001045,C00084,4,10,58,2024-03-01
E001046,C00084,4,11,45,2024-06-03
E001047,C00085,1,1,41,2019-09-15
E001048,C00085,1,2,49,2019-02-27
E001049,C00085,1,3,39,2019-07-20
E001050,C00085,1,4,61,2019-10-31
E001051,C00085,1,5,69,2019-05-26
E001052,C00085,1,6,41,2019-11-24
E001053,C00085,1,7,72,2019-03-15
E001054,C00085,1,8,38,2019-11-06
E001055,C00085,1,9,47,2019-11-09
E001056,C00085,1,10,57,2019-05-22
E001057,C00085,1,11,31,2019-06-14
E001058,C00086,1,1,43,2017-10-13
E001059,C00086,1,2,26,2017-06-12
E001060,C00086,1,3,50,2017-02-15
E001061,C00086,1,4,24,2017-01-22
E001062,C00086,1,5,69,2017-07-30
E001063,C00086,1,6,41,2017-09-19
E001064,C00086,1,7,53,2017-08-02
E001065,C00087,1,1,34,2024-10-10
E001066,C00087,1,2,43,2024-02-13
E001067,C00087,1,3,47,2024-06-13
E001068,C00087,1,4,42,2024-07-15
E001069,C00087,1,5,27,2024-10-07
E001070,C00087,1,6,45,2024-10-18
E001071,C00087,1,7,49,2024-03-08
E001072,C00087,2,1,38,2024-08-05
E001073,C00087,2,2,24,2024-08-31
E001074,C00087,2,3,23,2024-06-06
E001075,C00087,2,4,40,2024-03-29
E001076,C00087,2,5,48,2024-05-06
E001077,C00087,2,6,32,2024-07-07
E001078,C00087,2,7,40,2024-02-24
E001079,C00089,1,1,62,2018-02-28
E001080,C00089,1,2,46,2018-02-06
E001081,C00089,1,3,38,2018-08-10
E001082,C00089,1,4,46,2018-06-02
E001083,C00089,1,5,64,2018-09-14
E001084,C00089,1,6,43,2018-07-28
E001085,C00089,1,7,50,2018-09-17
E001086,C00089,1,8,48,2018-05-02
E001087,C00089,1,9,52,2018-02-20
E001088,C00091,1,1,34,2021-04-16
E001089,C00091,1,2,42,2021-02-21
E001090,C00091,1,3,29,2021-10-05
E001091,C00091,1,4,58,2021-01-13
E001092,C00091,1,5,57,2021-03-09
E001093,C00091,1,6,48,2021-06-22
E001094,C00091,1,7,51,2021-02-12
E001095,C00091,1,8,23,2021-02-02
E001096,C00091,1,9,53,2021-09-28
E001097,C00091,2,1,63,2021-11-17
E001098,C00091,2,2,63,2021-01-11
E001099,C00091,2,3,40,2021-11-15
E001100,C00091,2,4,42,2021-05-15
E001101,C00091,2,5,62,2021-10-02
E001102,C00091,2,6,43,2021-01-06
E001103,C00091,2,7,32,2021-07-01
E001104,C00091,2,8,62,2021-08-02
E001105,C00091,2,9,51,2021-02-22
E001106,C00091,2,10,60,2021-01-18
E001107,C00091,2,11,35,2021-03-21
E001108,C00091,3,1,55,2021-05-22
E001109,C00091,3,2,47,2021-04-24
E001110,C00091,3,3,44,2021-03-15
E001111,C00091,3,4,73,2021-07-05
E001112,C00091,3,5,28,2021-07-05
E001113,C00091,3,6,48,2021-06-20
E001114,C00091,4,1,22,2021-08-21
E001115,C00091,4,2,47,2021-08-12
E001116,C00091,4,3,47,2021-06-26
E001117,C00091,4,4,62,2021-08-25
E001118,C00091,4,5,55,2021-08-30
E001119,C00091,4,6,22,2021-11-24
E001120,C00091,4,7,35,2021-08-09
E001121,C00091,4,8,35,2021-04-09
E001122,C00091,4,9,48,2021-02-13
E001123,C00091,4,10,44,2021-10-28
E001124,C00091,4,11,57,2021-07-20
E001125,C00091,4,12,27,2021-03-28
E001126,C00095,1,1,35,2018-06-27
E001127,C00095,1,2,55,2018-02-01
E001128,C00095,1,3,48,2018-01-09
E001129,C00095,1,4,46,2018-05-28
E001130,C00095,1,5,33,2018-06-19
E001131,C00095,1,6,57,2018-04-25
E001132,C00095,1,7,64,2018-05-29
E001133,C00095,1,8,70,2018-10-07
E001134,C00096,1,1,61,2024-03-05
E001135,C00096,1,2,50,2024-04-13
E001136,C00096,1,3,46,2024-02-11
E001137,C00096,1,4,40,2024-08-28
E001138,C00096,1,5,31,2024-04-29
E001139,C00096,1,6,49,2024-02-11
E001140,C00096,2,1,44,2024-04-03
E001141,C00096,2,2,60,2024-08-04
E001142,C00096,2,3,27,2024-10-22
E001143,C00096,2,4,31,2024-11-11
E001144,C00096,2,5,30,2024-01-01
E001145,C00096,2,6,44,2024-08-24
E001146,C00096,2,7,39,2024-04-02
E001147,C00096,2,8,57,2024-09-13
E001148,C00096,2,9,54,2024-11-14
E001149,C00096,2,10,62,2024-07-02
E001150,C00096,2,11,38,2024-09-26
E001151,C00096,2,12,47,2024-09-11
E001152,C00096,3,1,44,2024-11-07
E001153,C00096,3,2,45,2024-07-28
E001154,C00096,3,3,18,2024-02-05
E001155,C00096,3,4,66,2024-11-14
E001156,C00096,3,5,42,2024-11-21
E001157,C00096,3,6,39,2024-03-07
E001158,C00096,3,7,72,2024-02-23
E001159,C00096,4,1,53,2024-01-14
E001160,C00096,4,2,47,2024-11-07
E001161,C00096,4,3,51,2024-06-21
E001162,C00096,4,4,56,2024-02-06
E001163,C00096,4,5,43,2024-09-18
E001164,C00096,4,6,67,2024-08-22
E001165,C00096,4,7,33,2024-01-12
E001166,C00096,4,8,51,2024-11-10
E001167,C00096,4,9,52,2024-05-31
E001168,C00096,4,10,20,2024-06-25
E001169,C00096,4,11,21,2024-04-16
E001170,C00097,1,1,30,2025-03-10
E001171,C00097,1,2,52,2025-06-29
E001172,C00097,1,3,48,2025-06-12
E001173,C00097,1,4,52,2025-10-08
E001174,C00097,1,5,63,2025-03-28
E001175,C00097,1,6,38,2025-09-28
E001176,C00097,1,7,32,2025-03-03
E001177,C00097,1,8,42,2025-05-27
E001178,C00097,1,9,35,2025-09-02
E001179,C00097,2,1,35,2025-11-21
E001180,C00097,2,2,41,2025-02-03
E001181,C00097,2,3,50,2025-02-15
E001182,C00097,2,4,40,2025-07-10
E001183,C00097,2,5,49,2025-11-02
E001184,C00097,2,6,52,2025-11-10
E001185,C00097,2,7,47,2025-11-10
E001186,C00097,2,8,45,2025-05-05
E001187,C00097,2,9,47,2025-10-10
E001188,C00097,2,10,49,2025-09-07
E001189,C00097,2,11,18,2025-09-14
E001190,C00097,3,1,35,2025-09-24
E001191,C00097,3,2,32,2025-09-09
E001192,C00097,3,3,52,2025-01-18
E001193,C00097,3,4,53,2025-03-01
E001194,C00097,3,5,45,2025-07-28
E001195,C00097,3,6,19,2025-10-12
E001196,C00097,3,7,33,2025-09-21
E001197,C00097,3,8,61,2025-08-02
E001198,C00098,1,1,34,2019-05-26
E001199,C00098,1,2,48,2019-05-25
E001200,C00098,1,3,42,2019-06-05
E001201,C00098,1,4,61,2019-02-23
E001202,C00098,1,5,45,2019-05-01
E001203,C00098,1,6,45,2019-09-25
E001204,C00098,1,7,48,2019-03-19
E001205,C00098,2,1,31,2019-07-26
E001206,C00098,2,2,63,2019-04-19
E001207,C00098,2,3,43,2019-05-22
E001208,C00098,2,4,44,2019-01-25
E001209,C00098,2,5,48,2019-05-15
E001210,C00098,2,6,48,2019-06-04
E001211,C00098,2,7,30,2019-10-24
E001212,C00098,2,8,45,2019-09-29
E001213,C00098,2,9,59,2019-03-02
E001214,C00098,2,10,55,2019-11-13
E001215,C00098,2,11,38,2019-05-26
E001216,C00098,2,12,51,2019-08-15
E001217,C00098,3,1,41,2019-10-27
E001218,C00098,3,2,34,2019-11-22
E001219,C00098,3,3,56,2019-10-28
E001220,C00098,3,4,30,2019-11-19
E001221,C00098,3,5,61,2019-04-23
E001222,C00098,3,6,18,2019-02-15
E001223,C00098,3,7,77,2019-02-14
E001224,C00098,3,8,76,2019-05-10
E001225,C00098,3,9,45,2019-04-04
E001226,C00098,3,10,38,2019-04-08
E001227,C00098,3,11,49,2019-08-24
E001228,C00098,3,12,23,2019-07-25
E001229,C00098,4,1,19,2019-08-25
E001230,C00098,4,2,37,2019-02-11
E001231,C00098,4,3,35,2019-03-25
E001232,C00098,4,4,29,2019-09-26
E001233,C00098,4,5,53,2019-03-05
E001234,C00098,4,6,59,2019-04-15
E001235,C00099,1,1,63,2022-07-03
E001236,C00099,1,2,37,2022-09-03
E001237,C00099,1,3,67,2022-04-06
E001238,C00099,1,4,32,2022-02-10
E001239,C00099,1,5,46,2022-10-27
E001240,C00099,1,6,49,2022-01-28
E001241,C00099,1,7,59,2022-08-07
E001242,C00099,1,8,39,2022-11-14
E001243,C00099,1,9,61,2022-10-10
E001244,C00099,1,10,41,2022-11-23
E001245,C00099,2,1,46,2022-07-31
E001246,C00099,2,2,54,2022-05-16
E001247,C00099,2,3,42,2022-10-28
E001248,C00099,2,4,42,2022-09-03
E001249,C00099,2,5,42,2022-01-20
E001250,C00099,2,6,49,2022-02-20
E001251,C00099,2,7,38,2022-04-19
E001252,C00099,2,8,50,2022-10-12
E001253,C00099,2,9,51,2022-05-02
E001254,C00099,2,10,38,2022-09-25
E001255,C00099,3,1,51,2022-03-19
E001256,C00099,3,2,53,2022-03-18
E001257,C00099,3,3,48,2022-08-25
E001258,C00099,3,4,66,2022-01-30
E001259,C00099,3,5,36,2022-01-04
E001260,C00099,3,6,40,2022-04-04
E001261,C00099,3,7,50,2022-04-27
E001262,C00099,3,8,28,2022-01-08
E001263,C00099,3,9,44,2022-08-06
E001264,C00099,3,10,37,2022-08-29
E001265,C00099,4,1,36,2022-02-10
E001266,C00099,4,2,52,2022-02-02
E001267,C00099,4,3,52,2022-02-13
E001268,C00099,4,4,35,2022-05-31
E001269,C00099,4,5,18,2022-01-21
E001270,C00099,4,6,40,2022-09-15
E001271,C00099,4,7,31,2022-03-05
E001272,C00099,4,8,43,2022-08-14
E001273,C00099,4,9,46,2022-07-04
E001274,C00099,4,10,51,2022-05-02
E001275,C00101,1,1,39,2016-05-10
E001276,C00101,1,2,45,2016-09-22
E001277,C00101,1,3,33,2016-03-02
E001278,C00101,1,4,18,2016-05-02
E001279,C00101,1,5,30,2016-05-28
E001280,C00101,1,6,36,2016-06-08
E001281,C00101,2,1,29,2016-04-04
E001282,C00101,2,2,58,2016-10-27
E001283,C00101,2,3,35,2016-01-28
E001284,C00101,2,4,36,2016-09-19
E001285,C00101,2,5,33,2016-01-05
E001286,C00101,2,6,36,2016-03-24
E001287,C00101,3,1,52,2016-04-20
E001288,C00101,3,2,51,2016-08-25
E001289,C00101,3,3,33,2016-07-02
E001290,C00101,3,4,44,2016-10-18
E001291,C00101,3,5,56,2016-08-20
E001292,C00101,3,6,60,2016-01-03
E001293,C00101,3,7,29,2016-03-30
E001294,C00101,3,8,27,2016-07-30
E001295,C00103,1,1,29,2018-07-04
E001296,C00103,1,2,46,2018-01-07
E001297,C00103,1,3,32,2018-03-30
E001298,C00103,1,4,21,2018-08-03
E001299,C00103,1,5,56,2018-11-04
E001300,C00103,1,6,43,2018-08-13
E001301,C00103,1,7,38,2018-06-29
E001302,C00103,1,8,47,2018-03-14
E001303,C00103,1,9,48,2018-07-02
E001304,C00103,1,10,35,2018-03-27
E001305,C00103,1,11,45,2018-07-26
E001306,C00103,2,1,40,2018-07-16
E001307,C00103,2,2,56,2018-11-02
E001308,C00103,2,3,30,2018-06-04
E001309,C00103,2,4,55,2018-10-24
E001310,C00103,2,5,57,2018-01-18
E001311,C00103,2,6,65,2018-07-09
E001312,C00103,2,7,29,2018-04-28
E001313,C00103,2,8,66,2018-08-08
E001314,C00103,2,9,31,2018-08-01
E001315,C00105,1,1,39,2020-09-29
E001316,C00105,1,2,58,2020-05-31
E001317,C00105,1,3,27,2020-10-25
E001318,C00105,1,4,51,2020-07-05
E001319,C00105,1,5,50,2020-07-20
E001320,C00105,1,6,37,2020-03-08
E001321,C00105,1,7,46,2020-04-12
E001322,C00105,1,8,42,2020-05-18
E001323,C00105,1,9,37,2020-03-23
E001324,C00105,1,10,53,2020-06-13
E001325,C00105,1,11,52,2020-11-20
E001326,C00107,1,1,40,2018-06-25
E001327,C00107,1,2,36,2018-01-08
E001328,C00107,1,3,38,2018-09-07
