user_id,signup_date,country,age,gender,acquisition_channel,signup_device,referral_user_id,campaign_id,email_opt_in
U000356,2025-09-19,Australia,20,Male,Organic,Desktop,,CMP0027,True
U000357,2025-01-01,Canada,42,Female,Organic,Smart TV,,CMP0006,True
U000358,2026-06-14,Philippines,31,Female,Paid Search,Tablet,,CMP0027,True
U000359,2026-02-10,South Africa,38,Female,Organic,Mobile,,CMP0009,False
U000360,2023-07-17,Canada,43,Male,Paid Social,Mobile,,CMP0050,True
U000361,2025-01-21,USA,26,Female,Organic,Mobile,,CMP0027,True
U000362,2023-02-08,Nigeria,23,Female,Referral,Desktop,U000193,CMP0007,True
U000363,2024-09-09,USA,56,Male,Affiliate,Smart TV,,CMP0015,True
U000364,2024-03-03,South Korea,37,Female,Paid Social,Smart TV,,CMP0006,True
U000365,2025-09-04,USA,29,Male,Organic,Mobile,,CMP0010,True
U000366,2026-06-26,UK,44,Female,Referral,Smart TV,U000037,CMP0032,False
U000367,2024-02-03,UK,28,Female,Direct,Desktop,,CMP0006,True
U000368,2025-05-15,Canada,35,Female,Referral,Mobile,U000326,CMP0036,True
U000369,2025-02-20,Indonesia,26,Male,Referral,Tablet,U000154,CMP0055,False
U000370,2025-07-25,USA,31,Female,Organic,Mobile,,CMP0018,True
U000371,2023-09-03,USA,29,Male,Paid Search,Mobile,,CMP0003,True
U000372,2023-05-18,France,24,Female,Organic,Mobile,,CMP0013,False
U000373,2024-03-19,Nigeria,34,Female,Organic,Desktop,,CMP0049,True
U000374,2023-07-20,India,25,Female,Paid Search,Desktop,,CMP0052,False
U000375,2022-09-05,South Korea,37,Female,Organic,Smart TV,,CMP0029,True
U000376,2025-09-18,USA,28,Female,Affiliate,Mobile,,CMP0013,False
U000377,2025-10-30,Australia,14,Female,Direct,Smart TV,,CMP0024,True
U000378,2023-09-20,France,38,Female,Paid Search,Desktop,,CMP0039,False
U000379,2026-04-01,Indonesia,38,Male,Organic,Mobile,,CMP0020,True
U000380,2025-12-10,Germany,54,Female,Organic,Tablet,,CMP0043,True
U000381,2025-02-28,Nigeria,32,Female,Paid Search,Smart TV,,CMP0045,True
U000382,2024-05-12,India,33,Female,Paid Social,Mobile,,CMP0035,True
U000383,2025-10-22,Japan,36,Female,Paid Social,Desktop,,CMP0032,True
U000384,2026-02-08,France,42,Female,TV/OTT,Mobile,,CMP0024,True
U000385,2024-07-11,UK,41,Male,TV/OTT,Desktop,,CMP0029,False
U000386,2023-02-08,Indonesia,35,Female,Affiliate,Mobile,,CMP0050,True
U000387,2025-08-05,South Korea,31,Male,Organic,Mobile,,CMP0009,False
U000388,2025-10-11,Philippines,40,Female,Organic,Mobile,,CMP0027,False
U000389,2025-10-25,India,31,Male,Organic,Mobile,,CMP0022,False
U000390,2025-02-11,Philippines,19,Female,Referral,Mobile,U000130,CMP0006,True
U000391,2025-09-28,Canada,16,Male,Email,Desktop,,CMP0004,False
U000392,2025-04-23,Nigeria,29,Female,Affiliate,Mobile,,CMP0001,True
U000393,2025-03-17,USA,33,Female,Email,Mobile,,CMP0041,False
U000394,2025-08-26,Mexico,56,Female,Organic,Mobile,,CMP0056,True
U000395,2026-05-29,USA,30,Male,Referral,Smart TV,U000059,CMP0006,False
U000396,2025-05-14,France,32,Female,Organic,Mobile,,CMP0050,True
U000397,2025-05-28,India,27,Female,Affiliate,Smart TV,,CMP0017,False
U000398,2025-10-25,Philippines,38,Male,Organic,Tablet,,CMP0053,True
U000399,2024-12-29,Philippines,34,Male,Paid Social,Tablet,,CMP0003,True
U000400,2024-01-05,India,25,Female,TV/OTT,Mobile,,CMP0016,True
U000401,2024-05-11,South Korea,21,Female,Organic,Tablet,,CMP0026,True
U000402,2025-12-01,France,27,Female,Email,Smart TV,,CMP0017,False
U000403,2025-09-10,India,23,Female,Organic,Mobile,,CMP0059,True
U000404,2025-10-10,India,29,Male,Affiliate,Tablet,,CMP0036,True
U000405,2023-10-05,USA,33,Male,Paid Search,Tablet,,CMP0023,True
U000406,2025-04-07,USA,26,Female,Organic,Smart TV,,CMP0054,True
U000407,2024-07-26,Brazil,46,Male,Affiliate,Desktop,,CMP0059,True
U000408,2026-04-02,Brazil,43,Female,Organic,Tablet,,CMP0054,True
U000409,2023-08-19,India,29,Female,Paid Social,Mobile,,CMP0045,True
U000410,2023-11-01,Nigeria,22,Male,Organic,Smart TV,,CMP0020,False
U000411,2025-07-18,USA,31,Male,Organic,Smart TV,,CMP0045,True
U000412,2026-01-31,Philippines,30,Male,Organic,Desktop,,CMP0052,False
U000413,2025-12-05,South Korea,31,Male,Affiliate,Mobile,,CMP0027,True
U000414,2023-03-04,Japan,28,Male,Organic,Mobile,,CMP0024,False
U000415,2024-04-03,Brazil,21,Male,Paid Search,Tablet,,CMP0050,False
U000416,2023-08-30,USA,32,Male,Organic,Smart TV,,CMP0011,True
U000417,2025-05-04,Philippines,28,Male,Organic,Desktop,,CMP0057,True
U000418,2025-04-07,Japan,29,Female,Organic,Mobile,,CMP0010,True
U000419,2025-04-20,Australia,32,Female,Paid Social,Desktop,,CMP0044,True
U000420,2025-11-04,UK,31,Male,Referral,Mobile,U000224,CMP0035,True
U000421,2024-09-29,Brazil,32,Female,Organic,Tablet,,CMP0008,True
U000422,2026-01-30,India,28,Female,Organic,Desktop,,CMP0005,False
U000423,2025-04-10,Germany,35,Female,TV/OTT,Desktop,,CMP0016,True
U000424,2026-06-16,Japan,24,Other,TV/OTT,Tablet,,CMP0034,True
U000425,2025-02-11,USA,21,Female,Direct,Smart TV,,CMP0035,False
U000426,2026-06-15,USA,23,Female,Affiliate,Desktop,,CMP0002,True
U000427,2024-12-19,USA,25,Female,Organic,Desktop,,CMP0034,True
U000428,2025-07-01,USA,19,Female,Organic,Smart TV,,CMP0014,True
U000429,2024-01-14,UK,15,Male,Organic,Tablet,,CMP0024,True
U000430,2023-10-15,USA,37,Female,Paid Search,Desktop,,CMP0054,True
U000431,2024-09-14,India,44,Male,Paid Search,Mobile,,CMP0043,False
U000432,2026-04-24,Germany,37,Female,Organic,Smart TV,,CMP0055,False
U000433,2025-10-04,South Korea,27,Female,Organic,Mobile,,CMP0041,False
U000434,2026-03-26,India,14,Female,Direct,Mobile,,CMP0042,True
U000435,2023-12-16,USA,33,Male,Organic,Mobile,,CMP0054,True
U000436,2024-08-28,Japan,15,Female,Organic,Smart TV,,CMP0006,True
U000437,2024-07-14,India,31,Female,Organic,Mobile,,CMP0027,True
U000438,2025-05-09,UK,24,Male,Paid Social,Desktop,,CMP0055,True
U000439,2025-01-08,India,13,Female,Organic,Tablet,,CMP0036,True
U000440,2025-06-08,Nigeria,46,Male,Paid Social,Mobile,,CMP0016,False
U000441,2025-12-18,India,19,Female,Paid Social,Smart TV,,CMP0041,False
U000442,2024-11-27,Nigeria,28,Male,TV/OTT,Mobile,,CMP0005,True
U000443,2026-03-26,UK,30,Female,Organic,Mobile,,CMP0049,True
U000444,2023-08-05,USA,27,Female,Paid Search,Mobile,,CMP0021,True
U000445,2025-10-19,USA,36,Female,Affiliate,Smart TV,,CMP0025,False
U000446,2026-02-15,South Korea,24,Male,Paid Social,Desktop,,CMP0010,True
U000447,2025-10-26,Brazil,35,Female,Paid Social,Smart TV,,CMP0015,True
U000448,2025-01-31,Mexico,35,Male,Paid Social,Mobile,,CMP0043,True
U000449,2024-05-27,Nigeria,18,Female,Influencer,Mobile,,CMP0005,False
U000450,2023-09-01,Brazil,34,Male,Organic,Desktop,,CMP0020,False
U000451,2025-08-09,USA,21,Female,Direct,Mobile,,CMP0057,True
U000452,2025-02-24,France,20,Female,Organic,Desktop,,CMP0036,True
U000453,2024-07-19,USA,34,Female,Organic,Tablet,,CMP0059,False
U000454,2025-07-31,Mexico,27,Male,Organic,Desktop,,CMP0058,False
U000455,2025-10-08,Philippines,35,Male,Referral,Desktop,U000249,CMP0008,True
U000456,2024-02-27,India,35,Male,Paid Social,Mobile,,CMP0027,True
U000457,2024-06-11,Canada,17,Female,Organic,Desktop,,CMP0058,True
U000458,2026-01-24,Mexico,39,Female,Email,Desktop,,CMP0019,True
U000459,2024-03-25,USA,34,Female,Direct,Desktop,,CMP0001,False
U000460,2026-02-13,Canada,26,Female,Paid Social,Desktop,,CMP0036,False
U000461,2025-07-01,Brazil,30,Male,Organic,Tablet,,CMP0025,True
U000462,2025-03-22,UK,39,Female,Paid Social,Mobile,,CMP0037,True
U000463,2025-12-18,USA,28,Male,Paid Social,Mobile,,CMP0026,True
U000464,2023-02-15,Mexico,53,Male,Organic,Mobile,,CMP0034,True
U000465,2025-08-15,India,46,Male,Organic,Mobile,,CMP0007,False
U000466,2026-06-22,India,33,Female,Paid Social,Mobile,,CMP0007,False
U000467,2026-04-27,South Africa,29,Female,Email,Mobile,,CMP0006,True
U000468,2024-01-15,USA,30,Male,Organic,Mobile,,CMP0002,True
U000469,2024-04-08,USA,25,Male,Paid Search,Smart TV,,CMP0041,False
U000470,2024-11-30,Philippines,33,Female,TV/OTT,Smart TV,,CMP0052,True
U000471,2025-10-12,USA,38,Female,Paid Social,Desktop,,CMP0023,True
U000472,2025-11-23,Indonesia,18,Male,Paid Social,Smart TV,,CMP0012,True
U000473,2024-02-12,Germany,38,Male,Paid Search,Mobile,,CMP0046,False
U000474,2026-03-31,Brazil,41,Female,Direct,Mobile,,CMP0003,True
U000475,2025-04-23,UK,37,Female,Referral,Mobile,U000240,CMP0003,True
U000476,2025-11-25,India,30,Female,Organic,Mobile,,CMP0035,True
U000477,2025-04-23,Australia,37,Female,Organic,Smart TV,,CMP0001,False
U000478,2025-02-26,USA,44,Female,Paid Social,Desktop,,CMP0010,False
U000479,2025-10-28,Japan,31,Male,Organic,Mobile,,CMP0017,True
U000480,2026-06-13,Australia,32,Female,Organic,Smart TV,,CMP0058,True
U000481,2023-06-02,France,53,Female,Referral,Mobile,U000374,CMP0030,True
U000482,2025-05-08,USA,35,Female,Email,Mobile,,CMP0042,True
U000483,2025-07-30,Japan,21,Male,Paid Search,Mobile,,CMP0020,True
U000484,2025-04-14,France,40,Other,Paid Search,Desktop,,CMP0060,True
U000485,2026-02-01,USA,36,Male,Organic,Mobile,,CMP0054,True
U000486,2023-12-31,Indonesia,25,Female,Affiliate,Smart TV,,CMP0050,True
U000487,2026-04-17,USA,20,Female,Organic,Mobile,,CMP0017,True
U000488,2024-10-28,Nigeria,34,Female,Referral,Tablet,U000389,CMP0020,True
U000489,2023-07-13,USA,31,Male,Direct,Mobile,,CMP0009,False
U000490,2025-03-24,UK,19,Male,Paid Search,Smart TV,,CMP0042,True
U000491,2026-02-11,France,31,Male,Referral,Mobile,U000293,CMP0047,False
U000492,2023-10-20,USA,30,Male,Organic,Mobile,,CMP0026,True
U000493,2024-02-03,USA,31,Male,Paid Search,Mobile,,CMP0001,True
U000494,2025-02-13,USA,36,Male,Paid Search,Mobile,,CMP0015,True
U000495,2024-01-12,Australia,14,Female,Affiliate,Smart TV,,CMP0033,False
U000496,2025-11-25,USA,20,Female,Organic,Smart TV,,CMP0033,True
U000497,2023-11-25,Germany,27,Male,Affiliate,Mobile,,CMP0025,True
U000498,2025-08-09,Mexico,45,Female,Referral,Mobile,U000287,CMP0057,True
U000499,2024-12-11,Brazil,55,Male,Organic,Mobile,,CMP0007,True
U000500,2023-05-07,India,32,Female,Email,Smart TV,,CMP0001,True
U000501,2026-03-30,Canada,32,Female,Referral,Mobile,U000204,CMP0020,True
U000502,2025-05-11,Nigeria,13,Female,Direct,Mobile,,CMP0056,False
U000503,2024-08-28,South Korea,41,Male,Referral,Mobile,U000099,CMP0058,True
U000504,2025-01-14,Indonesia,36,Male,Referral,Mobile,U000350,CMP0016,True
U000505,2024-01-15,Japan,34,Male,Organic,Mobile,,CMP0033,True
U000506,2025-03-06,Australia,19,Other,Paid Search,Smart TV,,CMP0006,True
U000507,2024-06-19,Nigeria,51,Male,Paid Search,Mobile,,CMP0022,True
U000508,2025-02-27,India,47,Female,Referral,Smart TV,U000176,CMP0060,True
U000509,2026-01-12,Indonesia,34,Male,Affiliate,Smart TV,,CMP0029,True
U000510,2025-08-21,USA,41,Male,Paid Social,Mobile,,CMP0007,True
U000511,2025-04-01,USA,32,Male,Paid Search,Mobile,,CMP0044,False
U000512,2023-09-23,Brazil,40,Male,Organic,Mobile,,CMP0059,True
U000513,2024-07-14,India,18,Male,Paid Search,Desktop,,CMP0020,False
U000514,2025-07-19,India,13,Male,Paid Social,Smart TV,,CMP0037,True
U000515,2023-09-24,Brazil,19,Male,Organic,Mobile,,CMP0040,True
U000516,2026-05-31,Brazil,23,Male,Organic,Mobile,,CMP0052,False
U000517,2023-09-27,Philippines,25,Female,Organic,Smart TV,,CMP0057,True
U000518,2026-06-03,India,36,Male,TV/OTT,Mobile,,CMP0039,True
U000519,2025-02-04,Canada,29,Male,Organic,Mobile,,CMP0043,True
U000520,2026-04-11,France,31,Male,Direct,Mobile,,CMP0003,True
U000521,2025-04-08,Germany,20,Female,Organic,Smart TV,,CMP0019,True
U000522,2024-06-15,Australia,19,Male,Paid Search,Desktop,,CMP0046,False
U000523,2022-08-12,Canada,32,Female,Paid Social,Smart TV,,CMP0056,True
U000524,2025-01-13,USA,26,Male,Paid Search,Desktop,,CMP0045,True
U000525,2025-01-15,Nigeria,32,Male,Organic,Mobile,,CMP0019,False
U000526,2026-06-27,USA,37,Male,Email,Mobile,,CMP0011,True
U000527,2025-10-14,France,48,Male,TV/OTT,Mobile,,CMP0036,False
U000528,2024-07-04,Canada,31,Male,Referral,Mobile,U000143,CMP0006,True
U000529,2025-11-16,India,50,Male,Organic,Desktop,,CMP0047,True
U000530,2022-10-22,Australia,36,Other,Organic,Smart TV,,CMP0023,False
U000531,2022-08-10,India,38,Female,Organic,Desktop,,CMP0041,False
U000532,2026-02-27,USA,42,Female,Direct,Smart TV,,CMP0002,True
U000533,2024-07-18,Japan,39,Female,Influencer,Smart TV,,CMP0017,False
U000534,2024-09-17,USA,23,Male,Paid Search,Tablet,,CMP0001,True
U000535,2022-05-03,UK,42,Female,Paid Social,Smart TV,,CMP0019,True
U000536,2024-12-23,Brazil,28,Male,Influencer,Desktop,,CMP0051,True
U000537,2025-03-29,India,35,Female,Organic,Mobile,,CMP0021,False
U000538,2026-01-16,Mexico,33,Female,Paid Search,Mobile,,CMP0050,True
U000539,2026-02-16,India,43,Female,Organic,Tablet,,CMP0031,True
U000540,2024-01-08,India,35,Female,TV/OTT,Mobile,,CMP0028,True
U000541,2024-11-27,India,18,Male,Paid Search,Mobile,,CMP0041,True
U000542,2025-05-16,Philippines,52,Female,Organic,Mobile,,CMP0028,True
U000543,2024-11-24,USA,40,Male,Direct,Mobile,,CMP0035,True
U000544,2022-08-07,Indonesia,26,Male,Email,Smart TV,,CMP0023,True
U000545,2026-02-16,India,20,Male,Paid Social,Tablet,,CMP0060,True
U000546,2025-02-03,India,41,Female,TV/OTT,Mobile,,CMP0009,True
U000547,2025-02-12,France,21,Male,Organic,Smart TV,,CMP0052,True
U000548,2025-12-13,India,40,Female,Referral,Desktop,U000189,CMP0039,True
U000549,2024-10-08,Mexico,42,Female,Referral,Mobile,U000272,CMP0035,True
U000550,2025-06-08,Indonesia,25,Female,Paid Social,Mobile,,CMP0020,True
U000551,2023-10-16,Philippines,24,Male,Paid Search,Mobile,,CMP0015,True
U000552,2026-02-27,Brazil,27,Male,Organic,Mobile,,CMP0018,True
U000553,2026-02-10,France,22,Female,Affiliate,Desktop,,CMP0023,True
U000554,2025-01-04,India,34,Male,Paid Search,Mobile,,CMP0005,False
U000555,2024-05-28,South Korea,35,Male,Organic,Smart TV,,CMP0007,True
U000556,2024-05-12,USA,39,Female,Email,Smart TV,,CMP0033,False
U000557,2026-05-05,USA,23,Female,Influencer,Mobile,,CMP0047,True
U000558,2023-02-12,Brazil,40,Female,Organic,Desktop,,CMP0059,False
U000559,2024-07-20,USA,22,Female,Organic,Mobile,,CMP0023,True
U000560,2023-11-22,France,40,Male,Organic,Tablet,,CMP0056,True
U000561,2024-10-02,USA,17,Female,Paid Social,Desktop,,CMP0046,True
U000562,2026-04-02,USA,47,Female,Referral,Tablet,U000532,CMP0012,True
U000563,2025-07-19,Germany,26,Male,Paid Search,Smart TV,,CMP0015,False
U000564,2024-03-24,Brazil,37,Male,Email,Smart TV,,CMP0028,True
U000565,2024-09-17,Nigeria,38,Male,Organic,Smart TV,,CMP0011,True
U000566,2025-01-22,UK,19,Female,Direct,Desktop,,CMP0029,False
U000567,2026-06-09,USA,40,Male,Affiliate,Mobile,,CMP0011,True
U000568,2025-07-16,USA,26,Male,Referral,Mobile,U000300,CMP0023,True
U000569,2026-02-07,India,28,Male,Paid Social,Desktop,,CMP0022,True
U000570,2024-12-19,USA,25,Female,Direct,Smart TV,,CMP0015,True
U000571,2026-01-06,South Korea,48,Male,Organic,Mobile,,CMP0007,False
U000572,2024-04-06,USA,20,Female,Paid Search,Desktop,,CMP0045,True
U000573,2022-09-07,Indonesia,36,Female,Organic,Mobile,,CMP0001,False
U000574,2025-06-14,Brazil,25,Female,Organic,Desktop,,CMP0023,True
U000575,2024-05-23,France,42,Male,Influencer,Mobile,,CMP0045,True
U000576,2026-05-07,USA,55,Male,Paid Social,Desktop,,CMP0048,True
U000577,2023-07-13,USA,25,Male,Organic,Desktop,,CMP0024,False
U000578,2024-08-13,India,33,Male,TV/OTT,Mobile,,CMP0005,True
U000579,2025-08-20,Brazil,28,Male,Organic,Mobile,,CMP0046,True
U000580,2024-10-13,Mexico,42,Male,Referral,Mobile,U000426,CMP0054,False
U000581,2025-06-21,Canada,29,Male,Affiliate,Mobile,,CMP0011,False
U000582,2026-04-25,UK,41,Female,Influencer,Tablet,,CMP0046,True
U000583,2026-03-16,South Africa,28,Male,Affiliate,Mobile,,CMP0034,True
U000584,2025-09-24,UK,54,Female,Paid Search,Mobile,,CMP0020,False
U000585,2025-05-15,USA,13,Male,Organic,Desktop,,CMP0058,False
U000586,2023-07-07,India,35,Male,Paid Social,Desktop,,CMP0044,True
U000587,2023-02-05,Canada,31,Female,Organic,Smart TV,,CMP0014,True
U000588,2023-12-14,India,31,Female,Paid Social,Mobile,,CMP0035,True
U000589,2024-04-20,Mexico,34,Male,Organic,Desktop,,CMP0014,True
U000590,2024-04-11,Mexico,32,Female,Affiliate,Smart TV,,CMP0017,True
U000591,2025-06-03,France,34,Female,Paid Search,Mobile,,CMP0044,True
U000592,2026-02-28,USA,36,Male,Referral,Mobile,U000046,CMP0022,True
U000593,2023-10-15,USA,49,Female,Paid Social,Mobile,,CMP0019,True
U000594,2025-11-20,South Korea,13,Male,Paid Social,Mobile,,CMP0035,True
U000595,2023-03-23,USA,50,Male,Affiliate,Mobile,,CMP0015,False
U000596,2025-05-01,Canada,57,Male,Organic,Mobile,,CMP0031,False
U000597,2026-04-25,India,14,Male,TV/OTT,Desktop,,CMP0009,True
U000598,2023-12-08,France,32,Female,Organic,Smart TV,,CMP0014,True
U000599,2025-10-22,USA,45,Male,Paid Search,Tablet,,CMP0019,True
U000600,2025-09-09,Indonesia,41,Male,Organic,Tablet,,CMP0052,True
U000601,2026-03-24,Canada,48,Male,Paid Social,Smart TV,,CMP0018,False
U000602,2023-04-16,South Africa,35,Female,Paid Search,Desktop,,CMP0057,False
U000603,2025-11-28,UK,13,Female,Organic,Mobile,,CMP0017,True
U000604,2026-01-10,France,45,Female,Affiliate,Desktop,,CMP0041,True
U000605,2025-03-02,India,38,Other,Direct,Tablet,,CMP0047,True
U000606,2023-06-23,Australia,46,Other,Organic,Desktop,,CMP0037,True
U000607,2026-03-11,India,16,Male,Organic,Smart TV,,CMP0027,True
U000608,2024-01-30,Philippines,19,Male,Organic,Mobile,,CMP0044,True
U000609,2025-05-10,Japan,32,Female,Referral,Tablet,U000095,CMP0045,True
U000610,2023-03-03,Mexico,45,Male,Paid Search,Desktop,,CMP0014,True
U000611,2026-05-14,UK,48,Male,Referral,Desktop,U000064,CMP0024,True
U000612,2024-02-26,UK,24,Female,Paid Social,Smart TV,,CMP0017,False
U000613,2024-02-22,South Africa,27,Male,Organic,Mobile,,CMP0009,True
U000614,2025-03-18,Indonesia,60,Male,Organic,Mobile,,CMP0002,False
U000615,2025-04-24,USA,26,Female,Paid Search,Tablet,,CMP0019,True
U000616,2026-06-11,USA,38,Female,Affiliate,Mobile,,CMP0004,False
U000617,2025-10-03,USA,27,Female,Referral,Mobile,U000413,CMP0029,False
U000618,2025-06-08,USA,36,Female,Affiliate,Tablet,,CMP0017,True
U000619,2026-05-13,Canada,23,Male,Organic,Mobile,,CMP0008,True
U000620,2026-06-04,Australia,23,Female,Paid Search,Smart TV,,CMP0008,False
U000621,2023-03-10,USA,28,Male,Affiliate,Tablet,,CMP0017,True
U000622,2025-11-10,Philippines,26,Female,Affiliate,Mobile,,CMP0024,True
U000623,2024-06-03,South Africa,28,Male,Paid Social,Mobile,,CMP0025,True
U000624,2025-10-06,UK,37,Male,Paid Search,Mobile,,CMP0018,True
U000625,2024-02-14,India,50,Female,Organic,Mobile,,CMP0051,True
U000626,2025-03-07,Brazil,26,Female,Paid Social,Mobile,,CMP0051,True
U000627,2023-09-08,USA,22,Male,Organic,Smart TV,,CMP0017,False
U000628,2025-06-05,Japan,32,Male,Paid Search,Tablet,,CMP0060,True
U000629,2025-04-16,Mexico,23,Male,Paid Social,Mobile,,CMP0016,False
U000630,2022-08-17,USA,15,Female,Paid Social,Mobile,,CMP0016,True
U000631,2025-08-24,Indonesia,42,Female,Paid Search,Mobile,,CMP0015,False
U000632,2025-09-28,Canada,32,Male,Paid Search,Smart TV,,CMP0012,False
U000633,2026-02-18,USA,33,Female,Referral,Mobile,U000009,CMP0020,True
U000634,2024-06-09,South Africa,13,Male,Paid Social,Mobile,,CMP0015,False
U000635,2024-05-21,USA,26,Female,Paid Social,Mobile,,CMP0003,True
U000636,2026-06-06,USA,17,Female,Organic,Desktop,,CMP0005,False
U000637,2024-11-20,UK,31,Female,Paid Social,Smart TV,,CMP0005,False
U000638,2026-03-20,Canada,33,Male,Organic,Tablet,,CMP0033,True
U000639,2026-03-31,India,33,Female,Referral,Mobile,U000459,CMP0040,True
U000640,2025-03-31,France,25,Female,Organic,Mobile,,CMP0051,False
U000641,2024-01-25,India,23,Female,Referral,Mobile,U000409,CMP0027,False
U000642,2024-11-04,Brazil,30,Other,Paid Social,Mobile,,CMP0020,True
U000643,2024-08-18,USA,35,Female,Referral,Smart TV,U000470,CMP0049,True
U000644,2025-06-07,India,26,Other,Organic,Mobile,,CMP0046,True
U000645,2024-11-26,Nigeria,22,Female,Paid Social,Desktop,,CMP0047,True
U000646,2024-11-08,South Korea,23,Female,Email,Desktop,,CMP0056,True
U000647,2025-04-09,Japan,25,Male,Organic,Mobile,,CMP0046,True
U000648,2025-10-25,Canada,27,Male,Organic,Mobile,,CMP0002,True
U000649,2025-04-29,Brazil,21,Female,Referral,Smart TV,U000506,CMP0016,False
U000650,2025-01-02,Philippines,27,Female,Referral,Mobile,U000073,CMP0036,False
U000651,2025-07-06,Philippines,44,Male,Organic,Desktop,,CMP0023,True
U000652,2026-01-07,France,29,Male,Paid Search,Tablet,,CMP0017,True
U000653,2024-12-24,India,19,Male,Paid Search,Mobile,,CMP0009,False
U000654,2023-04-18,USA,13,Female,Organic,Desktop,,CMP0037,False
U000655,2024-09-27,USA,50,Female,Paid Search,Smart TV,,CMP0055,False
U000656,2025-09-24,USA,43,Male,Organic,Mobile,,CMP0003,True
U000657,2025-01-28,India,34,Male,Direct,Mobile,,CMP0015,True
U000658,2023-05-26,USA,43,Other,Direct,Mobile,,CMP0001,False
U000659,2025-06-25,India,37,Male,Paid Social,Mobile,,CMP0056,True
U000660,2023-09-02,Mexico,31,Female,Paid Social,Mobile,,CMP0006,True
U000661,2024-12-22,Mexico,19,Female,Direct,Desktop,,CMP0020,True
U000662,2023-11-05,Brazil,51,Female,Affiliate,Mobile,,CMP0047,True
U000663,2026-04-25,UK,27,Male,Organic,Smart TV,,CMP0018,False
U000664,2025-09-17,Brazil,28,Female,Organic,Mobile,,CMP0023,True
U000665,2025-10-26,South Africa,32,Other,Affiliate,Desktop,,CMP0020,True
U000666,2024-08-19,India,32,Male,Direct,Mobile,,CMP0052,False
U000667,2025-02-01,Philippines,37,Female,Paid Search,Desktop,,CMP0057,False
U000668,2025-02-07,India,36,Female,Organic,Smart TV,,CMP0015,True
U000669,2023-06-27,Mexico,26,Male,Referral,Mobile,U000084,CMP0024,True
U000670,2025-04-03,Brazil,32,Male,Organic,Smart TV,,CMP0015,True
U000671,2023-01-29,France,37,Male,Organic,Desktop,,CMP0007,False
U000672,2026-02-16,Indonesia,25,Male,Referral,Desktop,U000059,CMP0009,True
